,open,close,high,low,volume,money
2017-02-10,5599.14,5613.03,5625.78,5591.04,1995788000.0,22566241885.0
2017-02-13,5618.78,5647.55,5666.83,5617.29,2320939400.0,27125233105.0
2017-02-14,5656.07,5626.49,5657.55,5616.5,1581724500.0,18882252717.0
2017-02-15,5633.58,5646.84,5680.26,5627.41,3062479600.0,30239591019.0
2017-02-16,5651.66,5666.5,5668.87,5638.83,2318451300.0,23996660360.0
2017-02-17,5677.77,5640.15,5722.0,5635.21,3355023300.0,36719048217.0
2017-02-20,5633.21,5713.78,5717.3,5632.24,3893114300.0,36036246371.0
2017-02-21,5718.11,5723.89,5769.73,5712.61,2854749300.0,30286057621.0
2017-02-22,5722.27,5717.55,5722.36,5697.07,1785781800.0,19105858183.0
2017-02-23,5714.43,5686.46,5726.99,5668.96,1905972400.0,19947606331.0
2017-02-24,5682.66,5684.84,5693.62,5663.76,1551832100.0,16101516256.0
2017-02-27,5675.61,5644.07,5677.8,5631.02,1676369100.0,18505918069.0
2017-02-28,5639.29,5645.52,5671.87,5637.11,1329941100.0,13912188383.0
2017-03-01,5647.84,5641.35,5674.37,5635.39,2043845400.0,19941605718.0
2017-03-02,5654.7,5606.1,5676.81,5604.7,2025932100.0,23347899504.0
2017-03-03,5589.63,5584.72,5596.54,5573.4,1644909500.0,18285409550.0
2017-03-06,5580.74,5597.81,5613.79,5577.16,1867309400.0,17698844626.0
2017-03-07,5595.64,5612.14,5613.16,5585.49,1628184400.0,16054902331.0
2017-03-08,5603.52,5597.21,5607.17,5585.97,1228854800.0,12708511185.0
2017-03-09,5588.26,5565.29,5590.59,5543.93,1703633100.0,16953574816.0
2017-03-10,5560.11,5552.96,5571.3,5547.39,1415195000.0,14249322466.0
2017-03-13,5547.57,5592.04,5592.23,5529.42,1608874900.0,16535696030.0
2017-03-14,5589.03,5587.93,5605.4,5578.66,1443475900.0,14560698637.0
2017-03-15,5582.2,5583.08,5585.5,5568.2,1435803500.0,14213126737.0
2017-03-16,5595.13,5629.32,5639.46,5595.13,2936374500.0,31201157439.0
2017-03-17,5634.94,5557.25,5640.42,5547.23,2556623400.0,26886761678.0
2017-03-20,5555.52,5534.76,5563.04,5509.37,1934079700.0,20153888169.0
2017-03-21,5536.4,5523.55,5539.73,5508.4,1938611800.0,21273598629.0
2017-03-22,5505.17,5452.87,5505.17,5444.25,2247980800.0,23173492732.0
2017-03-23,5459.41,5482.01,5508.27,5457.93,2004421600.0,22244656953.0
2017-03-24,5486.45,5517.29,5526.66,5464.75,2236823100.0,24856652001.0
2017-03-27,5510.96,5536.07,5565.14,5510.1,2345337800.0,25752861638.0
2017-03-28,5544.27,5514.87,5547.64,5508.28,1454028500.0,16546948503.0
2017-03-29,5517.29,5488.6,5531.97,5482.92,1954697600.0,20338754583.0
2017-03-30,5485.53,5481.15,5499.34,5460.51,2112229700.0,20584276837.0
2017-03-31,5478.2,5514.88,5520.39,5476.11,2120209200.0,19327297948.0
2017-04-05,5523.1,5561.45,5563.99,5513.22,2492701600.0,24976781086.0
2017-04-06,5555.88,5542.5,5559.43,5527.98,1827827300.0,18789355704.0
2017-04-07,5538.59,5538.86,5549.68,5519.59,2009607600.0,20234211257.0
2017-04-10,5536.47,5504.29,5537.74,5500.33,1788280400.0,18520135793.0
2017-04-11,5495.3,5498.02,5507.09,5439.6,2178997100.0,22770037831.0
2017-04-12,5495.61,5495.99,5520.47,5457.61,2474709000.0,27110972954.0
2017-04-13,5478.36,5471.81,5486.37,5465.75,1685415300.0,17316338201.0
2017-04-14,5467.9,5432.71,5470.41,5406.22,1831332900.0,18632568012.0
2017-04-17,5416.0,5433.5,5439.58,5379.55,2039666700.0,19495569927.0
2017-04-18,5420.6,5359.05,5421.33,5358.67,1530972100.0,15952572388.0
2017-04-19,5345.13,5323.67,5350.56,5307.56,2051033200.0,20023721153.0
2017-04-20,5323.17,5312.38,5328.2,5293.01,1620655200.0,16439570830.0
2017-04-21,5315.66,5365.52,5369.01,5308.09,1925720900.0,18038180632.0
2017-04-24,5357.92,5371.04,5373.15,5325.17,2051061900.0,20530073635.0
2017-04-25,5365.97,5370.38,5385.46,5365.47,1429525400.0,15298203874.0
2017-04-26,5372.21,5387.83,5416.67,5354.58,2156542100.0,24685827757.0
2017-04-27,5375.66,5407.01,5408.4,5365.07,2199268800.0,23197056290.0
2017-04-28,5407.0,5412.02,5412.02,5374.49,1673107900.0,17813940700.0
2017-05-02,5397.94,5370.92,5409.25,5367.79,1370297900.0,15277867756.0
2017-05-03,5369.02,5347.46,5380.24,5335.21,1453721000.0,15992266340.0
2017-05-04,5337.86,5319.51,5339.97,5305.67,1593573300.0,17195720631.0
2017-05-05,5300.37,5283.54,5300.78,5227.04,2667598200.0,27765359995.0
2017-05-08,5254.21,5299.01,5299.63,5243.22,2524135100.0,26283075280.0
2017-05-09,5276.0,5294.23,5304.49,5271.93,1365693100.0,14916878580.0
2017-05-10,5292.95,5331.07,5367.46,5292.95,2079882900.0,25516561070.0
2017-05-11,5313.49,5353.69,5359.43,5305.32,2335988300.0,24477352002.0
2017-05-12,5345.28,5469.43,5470.55,5342.64,3050318700.0,32061462701.0
2017-05-15,5476.53,5474.31,5521.49,5470.94,2142194700.0,23773687097.0
2017-05-16,5463.27,5467.26,5470.04,5424.56,2028474900.0,20426596294.0
2017-05-17,5455.98,5425.05,5460.57,5420.8,2008880800.0,21906620533.0
2017-05-18,5389.91,5396.77,5420.8,5385.87,1445225500.0,15737046073.0
2017-05-19,5391.82,5401.63,5414.83,5391.82,1219361500.0,13940299265.0
2017-05-22,5393.85,5436.38,5450.14,5392.85,2022757500.0,23202415519.0
2017-05-23,5430.77,5504.65,5527.2,5424.69,3074716500.0,33026347070.0
2017-05-24,5487.04,5503.12,5515.93,5446.09,2238402800.0,24900505327.0
2017-05-25,5481.85,5707.35,5717.25,5478.87,5561799300.0,56646180779.0
2017-05-26,5689.09,5693.03,5733.73,5674.61,3194159000.0,35200104374.0
2017-05-31,5696.01,5711.41,5788.15,5680.89,3044104400.0,33768516894.0
2017-06-01,5706.16,5737.17,5740.1,5679.97,2664786200.0,30092978355.0
2017-06-02,5730.28,5683.26,5748.77,5673.31,2440747000.0,25877475778.0
2017-06-05,5667.04,5624.35,5677.31,5596.44,2989949700.0,26936649938.0
2017-06-06,5616.09,5657.6,5662.95,5610.15,1686434000.0,19301232108.0
2017-06-07,5661.42,5705.37,5726.25,5650.28,2728624400.0,29960765129.0
2017-06-08,5695.22,5745.47,5751.42,5679.65,2028834600.0,23378683368.0
2017-06-09,5746.74,5767.31,5814.45,5741.06,3019799700.0,32448599897.0
2017-06-12,5753.84,5752.29,5818.34,5737.9,2510628000.0,28818504223.0
2017-06-13,5744.47,5740.31,5753.9,5708.56,1817493000.0,21559552339.0
2017-06-14,5717.09,5665.75,5718.68,5650.81,2002816300.0,24026437377.0
2017-06-15,5657.55,5641.51,5677.69,5619.35,2441141700.0,27980829084.0
2017-06-16,5639.07,5641.46,5674.62,5630.87,1975276900.0,22779716131.0
2017-06-19,5647.95,5725.3,5732.9,5645.09,2728508900.0,30208947168.0
2017-06-20,5736.57,5709.6,5744.48,5689.93,2110593000.0,24777412871.0
2017-06-21,5746.98,5748.57,5757.15,5696.15,2328579100.0,28803479159.0
2017-06-22,5735.34,5805.13,5893.57,5735.34,5059792700.0,56384945288.0
2017-06-23,5791.26,5829.46,5832.32,5757.95,3049527100.0,35052135952.0
2017-06-26,5830.85,5858.13,5910.29,5830.29,4012406800.0,44778684884.0
2017-06-27,5854.07,5887.73,5898.16,5820.27,2774721400.0,31161929147.0
2017-06-28,5868.04,5864.19,5918.37,5854.91,3245118000.0,36452619317.0
2017-06-29,5873.45,5904.3,5909.88,5854.15,2164815300.0,25456066965.0
2017-06-30,5879.7,5887.05,5896.12,5846.57,2097205000.0,23956372101.0
2017-07-03,5884.68,5854.36,5884.68,5825.25,1916789800.0,22300185082.0
2017-07-04,5846.4,5802.2,5846.4,5782.93,2453759700.0,27340231534.0
2017-07-05,5793.12,5898.77,5906.21,5791.25,2460910300.0,32323656777.0
2017-07-06,5886.3,5919.34,5939.58,5865.92,2579225600.0,33314481442.0
2017-07-07,5890.63,5905.36,5911.76,5856.7,2735403400.0,31478031976.0
2017-07-10,5898.23,5919.13,5957.49,5885.27,3164318800.0,36354271897.0
2017-07-11,5901.97,5981.68,6043.96,5900.63,4587065300.0,49873300371.0
2017-07-12,5981.43,5975.06,6079.09,5947.74,4474585900.0,48431517890.0
2017-07-13,5973.6,6089.58,6090.78,5966.69,4380340300.0,47614528598.0
2017-07-14,6089.4,6140.1,6140.1,6064.61,3708481000.0,41594762423.0
2017-07-17,6151.76,6164.92,6277.47,6078.5,7192291700.0,75968255822.0
2017-07-18,6129.23,6125.45,6170.76,6053.67,4188850900.0,45301612617.0
2017-07-19,6116.5,6262.06,6265.24,6106.65,5963740200.0,66727474989.0
2017-07-20,6248.0,6254.0,6262.91,6201.11,4406982500.0,52092125584.0
2017-07-21,6216.34,6168.47,6225.5,6156.19,3327958200.0,42609675883.0
2017-07-24,6158.67,6216.39,6245.62,6151.59,3930515800.0,46744837373.0
2017-07-25,6217.36,6197.49,6262.87,6186.66,3982747500.0,42503529212.0
2017-07-26,6190.84,6191.91,6268.04,6147.33,3876255400.0,43099430052.0
2017-07-27,6179.54,6194.2,6203.17,6115.43,3765336700.0,43376777280.0
2017-07-28,6172.0,6175.82,6199.28,6148.11,2371857500.0,26816379803.0
2017-07-31,6166.4,6181.5,6207.85,6135.97,3317615900.0,39256159709.0
2017-08-01,6188.17,6308.86,6309.51,6186.61,4394923700.0,55554100719.0
2017-08-02,6308.36,6336.95,6383.64,6298.33,5635523500.0,63994720846.0
2017-08-03,6324.1,6241.26,6354.4,6236.09,4159053000.0,47449819020.0
2017-08-04,6235.86,6201.36,6280.97,6199.23,4039825100.0,46285755729.0
2017-08-07,6180.85,6189.76,6212.81,6156.2,2860963200.0,32620490322.0
2017-08-08,6179.55,6193.22,6203.43,6148.48,2859685700.0,31537787904.0
2017-08-09,6173.6,6109.07,6173.6,6106.21,2666550300.0,28291864876.0
2017-08-10,6101.99,6075.18,6153.79,6024.87,2967234300.0,34849934213.0
2017-08-11,6027.2,5957.1,6035.99,5945.56,3959498800.0,42235395256.0
2017-08-14,5959.92,6001.99,6017.29,5938.59,2692209800.0,30025007249.0
2017-08-15,6008.6,6050.32,6100.98,6006.33,3136127900.0,32174259623.0
2017-08-16,6034.66,6031.89,6046.47,6003.42,2155316500.0,22643909578.0
2017-08-17,6035.89,6050.17,6052.07,6013.6,1920205900.0,22677526519.0
2017-08-18,6043.65,6069.63,6098.5,6023.2,1956392600.0,27461543966.0
2017-08-21,6073.17,6070.49,6092.48,6049.67,1857977300.0,23038867697.0
2017-08-22,6080.11,6133.48,6134.84,6068.65,2063861700.0,27470414302.0
2017-08-23,6130.56,6199.32,6239.5,6124.93,3239898900.0,37258769143.0
2017-08-24,6195.72,6162.62,6249.29,6154.89,2524933100.0,28038069830.0
2017-08-25,6160.18,6336.31,6338.2,6160.18,5104551900.0,55385704255.0
2017-08-28,6367.15,6460.66,6537.37,6367.15,8021454800.0,95327470011.0
2017-08-29,6448.37,6470.96,6491.58,6424.84,4641498500.0,56549405525.0
2017-08-30,6468.91,6432.45,6543.42,6412.58,4877684700.0,59865974685.0
2017-08-31,6428.55,6409.44,6453.51,6373.72,4396631400.0,48616587720.0
2017-09-01,6406.07,6398.96,6456.08,6369.77,4446917900.0,50906308621.0
2017-09-04,6369.3,6400.74,6411.52,6339.4,3472160300.0,40576825524.0
2017-09-05,6405.36,6452.75,6479.61,6401.16,3439610900.0,40213260497.0
2017-09-06,6428.33,6402.52,6438.61,6378.01,2659582100.0,32827303097.0
2017-09-07,6409.32,6341.18,6425.51,6339.03,2451507300.0,30749457031.0
2017-09-08,6344.11,6334.75,6370.68,6316.36,2241242800.0,27584713918.0
2017-09-11,6349.92,6305.6,6396.81,6301.41,2590357400.0,32928220277.0
2017-09-12,6325.38,6357.07,6365.52,6292.68,3474584100.0,45505088929.0
2017-09-13,6349.31,6330.81,6353.1,6304.77,2165067800.0,27012626436.0
2017-09-14,6330.3,6277.99,6349.49,6266.09,2731197400.0,33498342747.0
2017-09-15,6268.11,6262.99,6282.26,6231.32,2849701200.0,35117315263.0
2017-09-18,6265.46,6272.8,6322.64,6264.8,3425639500.0,43957564059.0
2017-09-19,6286.71,6257.9,6302.15,6233.72,2995180200.0,35633285577.0
2017-09-20,6249.98,6244.32,6270.25,6232.35,2392719500.0,30334280630.0
2017-09-21,6243.34,6278.33,6324.7,6238.98,2806982100.0,35237077245.0
2017-09-22,6257.54,6282.74,6308.61,6241.31,2594276800.0,31320861941.0
2017-09-25,6268.19,6284.51,6290.18,6250.04,2787431600.0,32880501584.0
2017-09-26,6263.69,6267.75,6281.99,6252.77,1747040400.0,21117082155.0
2017-09-27,6256.18,6219.4,6264.12,6215.07,1830397700.0,22271979040.0
2017-09-28,6220.03,6208.44,6224.13,6193.0,1848403000.0,20827413023.0
2017-09-29,6207.89,6243.42,6261.78,6206.69,2101863900.0,27109972717.0
2017-10-09,6422.04,6285.89,6443.29,6274.66,4227882400.0,47088625490.0
2017-10-10,6286.62,6303.76,6330.0,6236.69,2881190000.0,38662494311.0
2017-10-11,6299.91,6312.13,6345.22,6289.67,2341956500.0,28982939298.0
2017-10-12,6308.47,6341.06,6359.2,6305.84,2034142400.0,26910968688.0
2017-10-13,6339.59,6329.61,6356.7,6329.1,1884323300.0,23386799134.0
2017-10-16,6340.85,6356.86,6401.61,6330.52,2683469400.0,34773322646.0
2017-10-17,6355.95,6347.71,6376.4,6332.74,1950275400.0,24711112590.0
2017-10-18,6356.58,6394.48,6395.5,6343.67,2659119600.0,31638293227.0
2017-10-19,6386.84,6371.31,6392.69,6349.72,2787792500.0,33501857915.0
2017-10-20,6343.19,6332.73,6349.16,6322.31,1465440600.0,17812157393.0
2017-10-23,6346.27,6311.43,6349.27,6311.43,1784085200.0,21322559555.0
2017-10-24,6306.66,6360.86,6383.31,6302.67,2119483100.0,27039340285.0
2017-10-25,6356.39,6354.25,6366.28,6333.91,1689281200.0,19033265363.0
2017-10-26,6341.81,6359.7,6404.54,6329.2,3291011000.0,36956218739.0
2017-10-27,6362.97,6448.07,6457.42,6360.81,3179754300.0,37212934649.0
2017-10-30,6444.71,6415.89,6468.97,6357.37,3658834400.0,46473703016.0
2017-10-31,6382.91,6381.56,6398.82,6361.28,2342683200.0,26485024473.0
2017-11-01,6383.41,6354.28,6434.6,6344.38,2773753600.0,34871764764.0
2017-11-02,6350.95,6365.12,6370.57,6296.26,2840466400.0,33291092697.0
2017-11-03,6348.61,6366.72,6373.01,6300.37,2808314100.0,31655955566.0
2017-11-06,6351.35,6311.93,6351.43,6274.81,2150564400.0,27759109710.0
2017-11-07,6319.3,6409.58,6427.81,6318.2,3356803400.0,42241886403.0
2017-11-08,6403.96,6424.55,6505.76,6388.36,4032389500.0,51028286244.0
2017-11-09,6408.74,6446.04,6449.75,6396.69,2409905200.0,30460062280.0
2017-11-10,6437.56,6515.33,6519.66,6432.23,3443555700.0,45870124753.0
2017-11-13,6527.75,6552.39,6609.36,6527.75,4354722200.0,48624578303.0
2017-11-14,6561.41,6534.28,6581.59,6501.27,2840147900.0,38249147565.0
2017-11-15,6506.43,6490.03,6546.91,6478.27,2438758500.0,34669215343.0
2017-11-16,6467.66,6529.42,6541.25,6467.0,2540323400.0,36886020540.0
2017-11-17,6523.39,6690.11,6694.29,6522.93,5690045000.0,70707030376.0
2017-11-20,6643.56,6715.31,6719.97,6590.11,4142878900.0,53119263010.0
2017-11-21,6691.24,6846.57,6919.64,6686.46,5776918100.0,75790540205.0
2017-11-22,6880.81,6897.26,6973.03,6841.22,5702639800.0,70253497000.0
2017-11-23,6880.84,6736.43,6942.82,6682.78,5165390000.0,64567426521.0
2017-11-24,6726.17,6750.26,6764.75,6662.06,3506500000.0,47937851748.0
2017-11-27,6722.43,6707.11,6724.81,6614.38,3806075200.0,49980827064.0
2017-11-28,6662.18,6638.52,6668.15,6587.63,2376814200.0,30636032382.0
2017-11-29,6656.52,6630.77,6684.85,6541.3,2698098000.0,35398221716.0
2017-11-30,6592.64,6557.01,6621.06,6532.88,2903413200.0,39778227375.0
2017-12-01,6547.85,6493.44,6562.49,6480.99,2687120500.0,37293351027.0
2017-12-04,6465.89,6524.75,6546.48,6456.63,2356324400.0,33733762876.0
2017-12-05,6506.39,6641.39,6666.26,6504.19,4951571300.0,61341501695.0
2017-12-06,6615.3,6565.59,6615.45,6485.66,2711408400.0,36397950048.0
2017-12-07,6545.82,6491.47,6558.61,6443.1,2387167100.0,30176090368.0
2017-12-08,6486.84,6538.2,6552.86,6463.78,2144638300.0,29785629492.0
2017-12-11,6525.02,6590.82,6592.36,6496.81,2484987600.0,34584955818.0
2017-12-12,6577.36,6467.08,6586.84,6465.49,1965664200.0,26812806676.0
2017-12-13,6466.28,6497.34,6512.35,6433.31,1985266700.0,26362303360.0
2017-12-14,6499.06,6431.86,6515.46,6417.34,1980667000.0,25354688863.0
2017-12-15,6420.83,6370.86,6423.54,6365.66,1958448400.0,24981229372.0
2017-12-18,6373.74,6377.44,6417.63,6358.18,1686786600.0,21261150311.0
2017-12-19,6384.6,6497.03,6501.3,6383.3,2412469900.0,35035213048.0
2017-12-20,6493.85,6480.04,6503.75,6440.02,2285760100.0,29892854172.0
2017-12-21,6460.54,6509.92,6551.03,6439.81,2249045100.0,30687767318.0
2017-12-22,6501.6,6456.45,6511.14,6447.12,1594141400.0,21585049085.0
2017-12-25,6453.69,6426.01,6524.39,6403.36,2321365800.0,31600735667.0
2017-12-26,6421.88,6479.92,6485.92,6417.97,2344519800.0,29277246739.0
2017-12-27,6459.46,6352.33,6465.6,6331.9,2651173200.0,35955720175.0
2017-12-28,6341.9,6358.52,6391.66,6316.6,2843180400.0,34819531641.0
2017-12-29,6364.03,6372.19,6396.27,6349.07,2259002800.0,26925625609.0
2018-01-02,6384.56,6479.34,6494.96,6384.54,4272222600.0,46434459688.0
2018-01-03,6488.17,6478.75,6564.19,6462.23,3685268000.0,50809626458.0
2018-01-04,6485.55,6459.71,6497.9,6442.82,3215807000.0,39666324280.0
2018-01-05,6470.55,6468.09,6492.37,6451.41,2981983400.0,35973691757.0
2018-01-08,6463.64,6473.34,6485.9,6431.72,3695720300.0,50173202758.0
2018-01-09,6475.49,6491.52,6510.29,6468.12,2720683500.0,37647885074.0
2018-01-10,6483.3,6551.96,6564.3,6468.08,4403083000.0,50060728803.0
2018-01-11,6533.02,6574.61,6598.84,6530.35,3250107800.0,39632169666.0
2018-01-12,6580.9,6617.42,6631.43,6571.85,2912366100.0,38852110904.0
2018-01-15,6623.86,6706.39,6759.65,6623.86,5192340800.0,68358380097.0
2018-01-16,6694.08,6753.31,6756.82,6671.16,4610311700.0,57247908902.0
2018-01-17,6776.39,6842.26,7006.23,6776.39,8312638200.0,99221382689.0
2018-01-18,6889.79,6926.11,6970.01,6861.61,7011803600.0,86069881727.0
2018-01-19,6969.18,7004.74,7070.79,6963.59,9445246100.0,110297224778.0
2018-01-22,6953.94,6977.26,7053.54,6946.7,7195441100.0,83560314355.0
2018-01-23,7002.62,7104.54,7107.81,7002.62,8836777300.0,99784861922.0
2018-01-24,7133.55,7149.89,7226.05,7051.73,9345105300.0,115718770818.0
2018-01-25,7110.17,7058.43,7110.17,6999.83,6046603500.0,74436974216.0
2018-01-26,7037.64,7083.11,7149.77,7037.64,7374208000.0,80313361759.0
2018-01-29,7101.84,6979.85,7148.95,6947.28,6333059300.0,78348546149.0
2018-01-30,6959.93,6889.04,6999.05,6880.19,4589673700.0,54284971037.0
2018-01-31,6850.8,6946.12,6958.24,6847.16,4861668500.0,58415876451.0
2018-02-01,6943.51,6974.18,6992.58,6893.48,6558267800.0,77582974970.0
2018-02-02,6910.04,6968.4,6977.05,6832.17,4129702700.0,50709349750.0
2018-02-05,6858.8,7112.35,7112.38,6852.59,6216305300.0,70290716338.0
2018-02-06,6973.07,6934.67,7026.28,6895.22,8398396700.0,99127732274.0
2018-02-07,7003.26,6751.25,7070.29,6731.21,8040690900.0,92775690893.0
2018-02-08,6689.41,6570.61,6722.32,6499.02,5863283300.0,65164639840.0
2018-02-09,6385.63,6240.46,6412.79,6073.81,7538921700.0,84489407894.0
2018-02-12,6231.85,6204.16,6258.99,6159.55,3888128500.0,42339851915.0
2018-02-13,6267.09,6306.29,6394.19,6267.09,4081206600.0,45409884274.0
2018-02-14,6316.79,6340.57,6351.26,6265.15,2181938700.0,24712110903.0
2018-02-22,6439.54,6450.2,6465.08,6404.79,3331626200.0,36656130050.0
2018-02-23,6467.47,6509.73,6535.71,6432.49,2852165500.0,31663147286.0
2018-02-26,6543.67,6558.34,6580.06,6467.82,3879615100.0,41635851508.0
2018-02-27,6566.19,6446.8,6566.45,6423.98,3673342100.0,39102537079.0
2018-02-28,6383.8,6350.48,6407.47,6322.45,3110059700.0,34573738298.0
2018-03-01,6303.1,6381.36,6412.48,6291.49,2527805100.0,27997059242.0
2018-03-02,6322.65,6312.04,6363.46,6296.48,2363576400.0,25471603887.0
2018-03-05,6308.52,6310.38,6361.8,6271.28,2208057000.0,23278927353.0
2018-03-06,6345.38,6384.31,6387.28,6276.03,4220726600.0,40176313299.0
2018-03-07,6394.2,6372.19,6468.38,6355.93,3706911000.0,38037104470.0
2018-03-08,6379.44,6405.13,6421.83,6344.62,2308280600.0,24602900811.0
2018-03-09,6426.53,6441.44,6446.76,6394.43,2744420400.0,28983178969.0
2018-03-12,6481.58,6451.85,6497.65,6428.02,3904920400.0,39593285766.0
2018-03-13,6451.32,6393.1,6487.31,6382.5,3612398200.0,33743720255.0
2018-03-14,6363.42,6338.39,6370.27,6323.72,2284202500.0,23680999740.0
2018-03-15,6309.94,6367.03,6377.38,6309.61,2224716100.0,24289858423.0
2018-03-16,6368.93,6315.89,6405.53,6315.89,2404747600.0,27507991988.0
2018-03-19,6314.89,6389.97,6391.86,6291.07,1890987900.0,24373897388.0
2018-03-20,6348.92,6404.25,6413.77,6343.96,2007719600.0,22954561385.0
2018-03-21,6463.28,6396.35,6490.49,6370.46,3036879400.0,39465016342.0
2018-03-22,6393.71,6354.67,6419.88,6306.02,2554028800.0,31062688148.0
2018-03-23,6185.07,6145.37,6198.64,6061.43,5146087700.0,54835516242.0
2018-03-26,6086.31,6032.23,6095.05,5969.3,3487118100.0,38616307526.0
2018-03-27,6111.13,6044.24,6124.94,6001.44,3255339300.0,35367950753.0
2018-03-28,5982.12,5972.86,6082.13,5959.54,3039855300.0,35643386481.0
2018-03-29,5983.23,6075.22,6117.94,5906.17,3701496500.0,42293492982.0
2018-03-30,6070.71,6032.31,6083.92,6020.5,2550133500.0,28404899922.0
2018-04-02,6018.7,6011.88,6116.75,6007.34,3176511800.0,34787853107.0
2018-04-03,5960.47,5981.19,6010.97,5943.91,2553562600.0,27434193283.0
2018-04-04,5999.39,5965.6,6037.65,5964.36,2353325200.0,26751135564.0
2018-04-09,5966.83,6000.23,6013.66,5934.28,2025764100.0,23806675764.0
2018-04-10,6003.16,6161.35,6162.38,5988.38,3255062800.0,35913761559.0
2018-04-11,6157.04,6177.02,6226.68,6129.38,3551076900.0,35883264282.0
2018-04-12,6176.65,6100.14,6184.53,6094.77,2496704900.0,25928472589.0
2018-04-13,6138.15,6046.47,6150.94,6043.54,2022607800.0,21059235258.0
2018-04-16,6025.67,5886.44,6030.73,5877.61,3443086400.0,34358297504.0
2018-04-17,5898.53,5850.56,5944.59,5843.88,2445878800.0,27560144589.0
2018-04-18,5927.31,5911.87,5934.73,5852.38,2704340500.0,29283187201.0
2018-04-19,5922.61,5945.52,5980.77,5908.34,2181271700.0,24454984874.0
2018-04-20,5921.64,5856.12,5935.39,5836.07,2373729700.0,24878566347.0
2018-04-23,5837.91,5897.04,5913.03,5836.14,1882558600.0,20217376460.0
2018-04-24,5905.49,6025.52,6055.81,5905.49,3335931500.0,36253097695.0
2018-04-25,5991.29,5965.07,6009.83,5952.81,1867102100.0,20149005685.0
2018-04-26,5984.61,5874.46,5997.77,5856.01,2023421900.0,23490338544.0
2018-04-27,5901.19,5885.12,5909.2,5796.98,2466011200.0,38398695280.0
2018-05-02,5931.95,5886.87,5942.53,5861.68,2381132200.0,26024472925.0
2018-05-03,5864.06,5921.41,5938.75,5843.61,2659250000.0,29636341085.0
2018-05-04,5906.36,5869.19,5923.89,5862.08,1792519300.0,20227336035.0
2018-05-07,5878.52,5922.05,5928.14,5855.12,2233189400.0,26155390675.0
2018-05-08,5921.7,6010.27,6042.15,5918.21,2854705500.0,35083277793.0
2018-05-09,6008.22,5994.29,6011.76,5972.47,1639589000.0,18825817461.0
2018-05-10,6015.62,6012.15,6035.39,5973.34,1701243400.0,19772848193.0
2018-05-11,6023.68,5999.11,6036.17,5988.11,2035637700.0,21254922113.0
2018-05-14,6023.59,6050.77,6084.3,6022.23,2279710600.0,26327897543.0
2018-05-15,6062.41,6032.39,6065.68,5991.35,1968251600.0,21236269517.0
2018-05-16,6005.89,5941.24,6008.18,5935.68,1824247100.0,20491934157.0
2018-05-17,5951.39,5911.29,5960.36,5904.19,1404032000.0,16312630797.0
2018-05-18,5907.29,5991.81,5993.06,5894.12,1785982200.0,20231530623.0
2018-05-21,6028.63,6014.84,6041.14,6000.44,2147300900.0,24322933678.0
2018-05-22,6009.27,5962.68,6009.94,5932.27,1942083500.0,20397367178.0
2018-05-23,5951.45,5880.04,5951.45,5878.21,1964405600.0,20792639942.0
2018-05-24,5884.03,5839.39,5896.65,5834.91,1774514400.0,17851315457.0
2018-05-25,5835.02,5815.84,5858.53,5796.59,1696580300.0,16607037584.0
2018-05-28,5817.17,5820.04,5844.48,5788.12,1539630000.0,17290614267.0
2018-05-29,5803.39,5787.43,5813.27,5728.82,2321176600.0,23946967275.0
2018-05-30,5718.32,5633.4,5726.64,5632.75,2135176500.0,21829682297.0
2018-05-31,5668.4,5712.92,5719.3,5644.05,2173569400.0,22964439137.0
2018-06-01,5698.45,5708.05,5731.48,5676.05,1959498200.0,19136884378.0
2018-06-04,5732.98,5767.93,5778.33,5716.01,1971357000.0,21979097540.0
2018-06-05,5767.4,5786.17,5793.55,5729.01,1779306200.0,21724392003.0
2018-06-06,5774.45,5745.84,5774.45,5730.74,1674361600.0,17665360207.0
2018-06-07,5753.92,5762.64,5819.45,5752.65,2382447900.0,27050785029.0
2018-06-08,5744.01,5651.63,5744.01,5627.5,2482567100.0,24905728498.0
2018-06-11,5634.16,5671.25,5675.29,5607.42,1720257200.0,18176381160.0
2018-06-12,5667.93,5698.15,5706.19,5637.03,1569408700.0,19802748286.0
2018-06-13,5683.97,5654.39,5688.89,5644.54,1562793600.0,16585876576.0
2018-06-14,5636.38,5684.65,5720.56,5633.75,1825242800.0,21837810479.0
2018-06-15,5662.95,5682.78,5715.22,5661.9,2430845600.0,25234329932.0
2018-06-19,5625.68,5517.82,5646.55,5453.92,4927018900.0,49814313490.0
2018-06-20,5490.9,5483.36,5509.48,5431.23,2185587600.0,23241097764.0
2018-06-21,5478.74,5417.81,5524.69,5406.6,2063364200.0,21356912267.0
2018-06-22,5393.95,5435.4,5441.33,5375.94,1709316300.0,16736639849.0
2018-06-25,5457.93,5332.93,5462.94,5329.06,1982825800.0,19949737059.0
2018-06-26,5289.67,5284.66,5300.36,5201.4,2308344000.0,22030309771.0
2018-06-27,5263.9,5201.24,5287.21,5170.65,2173841700.0,20338381278.0
2018-06-28,5168.6,5181.07,5255.07,5150.87,2350756900.0,22611585712.0
2018-06-29,5190.77,5278.0,5285.08,5190.77,1996875200.0,19408428280.0
2018-07-02,5263.21,5087.46,5263.24,5061.01,2348717000.0,23214969129.0
